subject,session,task,cuecol,cueloc,validity,targloc,targtilt,delay,resp,time,corr
5,1,2,1,1,1,1,1,1.38959368231494,0,NaN,0
5,1,2,1,7,1,7,1,1.06968722307697,0,NaN,0
5,1,2,1,3,1,3,1,1.05969014622578,0,NaN,0
5,1,2,2,4,1,4,1,1.17965506844002,0,NaN,0
5,1,2,1,8,1,8,1,1.38959368231494,0,NaN,0
5,1,2,1,3,1,3,2,1.07968429992816,0,NaN,0
5,1,2,1,3,1,3,1,1.07968429992816,0,NaN,0
5,1,2,1,1,0,8,1,1.29961999065426,0,NaN,0
5,1,2,2,2,1,2,1,1.02969891567222,0,NaN,0
5,1,2,1,2,1,2,1,1.02969891567222,0,NaN,0
5,1,2,2,3,1,3,1,1.00970476196985,0,NaN,0
5,1,2,1,2,1,2,1,1.16965799158884,0,NaN,0
5,1,2,2,7,1,7,2,1.02969891567222,0,NaN,0
5,1,2,2,5,1,5,2,1.29961999065426,0,NaN,0
5,1,2,1,7,1,7,2,1.29961999065426,0,NaN,0
5,1,2,1,2,1,2,2,1.22964045269596,0,NaN,0
5,1,2,2,4,0,1,2,1.35960245176138,0,NaN,0
5,1,2,1,3,0,6,2,1.09967845363053,0,NaN,0
5,1,2,2,1,0,4,1,1.1996492221424,0,NaN,0
5,1,2,1,4,1,4,2,1.30961706750545,0,NaN,0
5,1,2,1,4,1,4,2,1.14966383788646,0,NaN,0
5,1,2,2,6,1,6,2,1.27962583695189,0,NaN,0
5,1,2,2,1,1,1,1,1.12966968418409,0,NaN,0
5,1,2,2,4,1,4,2,1.1196726073329,0,NaN,0
5,1,2,2,3,1,3,2,1.22964045269596,0,NaN,0
5,1,2,1,3,1,3,2,1.27962583695189,0,NaN,0
5,1,2,1,5,0,2,1,1.06968722307697,0,NaN,0
5,1,2,2,7,1,7,2,1.25963168324952,0,NaN,0
5,1,2,1,8,1,8,1,1.29961999065426,0,NaN,0
5,1,2,2,3,1,3,1,1.36959952861257,0,NaN,0
5,1,2,1,5,1,5,1,1.3496053749102,0,NaN,0
5,1,2,2,1,1,1,1,1.17965506844002,0,NaN,0
5,1,2,2,5,1,5,2,1.30961706750545,0,NaN,0
5,1,2,1,5,1,5,2,1.27962583695189,0,NaN,0
5,1,2,1,8,1,8,1,1.03969599252341,0,NaN,0
5,1,2,2,3,0,8,1,1.39959075916613,0,NaN,0
5,1,2,1,5,1,5,1,1.21964337584477,0,NaN,0
5,1,2,1,2,1,2,2,1.36959952861257,0,NaN,0
5,1,2,2,8,1,8,1,1.02969891567222,0,NaN,0
5,1,2,1,6,0,3,1,1.1196726073329,0,NaN,0
5,1,2,1,4,0,3,2,1.18965214529121,0,NaN,0
5,1,2,2,6,1,6,1,1.07968429992816,0,NaN,0
5,1,2,1,4,1,4,1,1.36959952861257,0,NaN,0
5,1,2,1,6,1,6,1,1.12966968418409,0,NaN,0
5,1,2,1,7,1,7,2,1.32961122120782,0,NaN,0
5,1,2,1,7,1,7,2,1.16965799158884,0,NaN,0
5,1,2,2,6,1,6,2,1.2696287601007,0,NaN,0
5,1,2,2,5,0,1,2,1.16965799158884,0,NaN,0
5,1,2,1,7,0,6,1,1.1196726073329,0,NaN,0
5,1,2,1,1,1,1,2,1.06968722307697,0,NaN,0
5,1,2,1,2,1,2,2,1.03969599252341,0,NaN,0
5,1,2,2,6,1,6,1,1.09967845363053,0,NaN,0
5,1,2,2,2,0,8,1,1.38959368231494,0,NaN,0
5,1,2,1,1,1,1,2,1.20964629899358,0,NaN,0
5,1,2,1,6,1,6,2,1.16965799158884,0,NaN,0
5,1,2,1,7,1,7,2,1.31961414435664,0,NaN,0
5,1,2,2,8,0,6,1,1.13966676103528,0,NaN,0
5,1,2,1,7,1,7,2,1.14966383788646,0,NaN,0
5,1,2,1,2,1,2,2,1.00970476196985,0,NaN,0
5,1,2,2,8,1,8,2,1.10967553048172,0,NaN,0
5,1,2,2,5,1,5,2,1.12966968418409,0,NaN,0
5,1,2,1,8,0,6,2,1.15966091473765,0,NaN,0
5,1,2,2,1,1,1,1,1.23963752954714,0,NaN,0
5,1,2,2,5,1,5,1,1.36959952861257,0,NaN,0
5,1,2,2,7,0,8,2,1.1996492221424,0,NaN,0
5,1,2,1,4,1,4,1,1.27962583695189,0,NaN,0
5,1,2,1,3,1,3,2,1.17965506844002,0,NaN,0
5,1,2,1,2,1,2,1,1.07968429992816,0,NaN,0
5,1,2,1,1,1,1,2,1.30961706750545,0,NaN,0
5,1,2,2,8,1,8,1,1.25963168324952,0,NaN,0
5,1,2,1,1,1,1,2,1.31961414435664,0,NaN,0
5,1,2,1,8,1,8,1,1.38959368231494,0,NaN,0
5,1,2,1,6,1,6,1,1.09967845363053,0,NaN,0
5,1,2,2,4,1,4,2,1.01970183882104,0,NaN,0
5,1,2,1,6,0,4,1,1.22964045269596,0,NaN,0
5,1,2,2,8,1,8,1,1.36959952861257,0,NaN,0
5,1,2,1,6,1,6,2,1.15966091473765,0,NaN,0
5,1,2,2,4,1,4,1,1.15966091473765,0,NaN,0
5,1,2,2,5,1,5,2,1.22964045269596,0,NaN,0
5,1,2,1,2,0,3,2,1.20964629899358,0,NaN,0
5,1,1,2,2,1,2,2,1.01970183882104,2,0.616567436983132,1
5,1,1,1,2,1,2,1,1.13966676103528,1,0.566926936105119,1
5,1,1,2,2,1,2,2,1.27962583695189,2,0.595445384615232,1
5,1,1,2,7,1,7,2,1.01970183882104,2,0.776759013992887,1
5,1,1,1,8,1,8,1,1.0496930693746,2,0.638828756165822,0
5,1,1,2,1,1,1,1,1.2696287601007,1,0.408940906663702,1
5,1,1,2,4,1,4,1,1.13966676103528,1,0.513302992799254,1
5,1,1,2,3,1,3,2,1.23963752954714,2,0.399823350921906,1
5,1,1,1,5,1,5,2,1.01970183882104,2,0.508299171009639,1
5,1,1,1,4,0,6,2,1.38959368231494,2,0.680770938090063,1
5,1,1,2,4,1,4,1,1.29961999065426,1,0.351346350511449,1
5,1,1,1,1,1,1,1,1.18965214529121,2,0.607916307794767,0
5,1,1,2,5,1,5,2,1.05969014622578,2,0.832819152226875,1
5,1,1,1,3,1,3,1,1.15966091473765,2,0.640916556688353,0
5,1,1,2,3,1,3,2,1.10967553048172,1,1.0631523307502,0
5,1,1,1,6,1,6,1,1.25963168324952,0,NaN,0
5,1,1,1,2,1,2,2,1.18965214529121,1,1.08092101568127,0
5,1,1,2,1,1,1,2,1.1996492221424,2,0.621628564235834,1
5,1,1,1,8,1,8,2,1.00970476196985,2,0.448169489602151,1
5,1,1,1,4,1,4,2,1.25963168324952,2,0.596633688940528,1
5,1,1,1,7,1,7,1,1.32961122120782,1,0.535141506004948,1
5,1,1,2,4,1,4,2,1.22964045269596,2,0.53083390282427,1
5,1,1,2,6,1,6,1,1.13966676103528,1,0.514370984163179,1
5,1,1,2,8,1,8,1,1.20964629899358,1,0.630848186424373,1
5,1,1,2,2,1,2,1,1.1996492221424,1,0.6978519574659,1
5,1,1,2,1,1,1,1,1.31961414435664,1,0.68991130197719,1
5,1,1,2,7,1,7,2,1.13966676103528,2,0.616366440210186,1
5,1,1,2,4,1,4,2,1.27962583695189,2,0.576817117740575,1
5,1,1,2,6,0,1,1,1.37959660546376,1,0.813458173712206,1
5,1,1,1,6,1,6,2,1.01970183882104,2,0.57971489249303,1
5,1,1,1,5,0,6,2,1.30961706750545,2,0.712338550411005,1
5,1,1,2,4,0,8,1,1.1196726073329,1,1.00733966088228,1
5,1,1,2,5,1,5,1,1.09967845363053,1,0.579243904309806,1
5,1,1,1,3,0,8,1,1.37959660546376,2,0.678043084014462,0
5,1,1,1,6,1,6,1,1.17965506844002,1,0.576566513253056,1
5,1,1,1,6,0,7,1,1.21964337584477,1,0.633244467100667,1
5,1,1,1,8,1,8,1,1.01970183882104,1,0.555535408360811,1
5,1,1,1,5,1,5,1,1.13966676103528,1,0.940153424685377,1
5,1,1,1,8,1,8,1,1.06968722307697,1,0.882594506259011,1
5,1,1,1,1,1,1,2,1.12966968418409,2,0.732838225537307,1
5,1,1,1,8,1,8,2,1.3496053749102,2,0.660908465499233,1
5,1,1,1,4,1,4,1,1.1996492221424,1,0.545818568623872,1
5,1,1,1,5,1,5,1,1.25963168324952,1,0.562390681276156,1
5,1,1,1,7,1,7,2,1.0496930693746,2,0.585145226583336,1
5,1,1,2,8,1,8,2,1.22964045269596,2,0.525224524799341,1
5,1,1,1,3,1,3,1,1.08968137677934,2,0.573794468397864,0
5,1,1,2,2,1,2,1,1.01970183882104,1,0.698193224327042,1
5,1,1,2,1,1,1,2,1.18965214529121,2,0.500569775957956,1
5,1,1,2,7,1,7,2,1.17965506844002,2,0.497273999086246,1
5,1,1,2,3,1,3,1,1.36959952861257,1,0.568110678801531,1
5,1,1,2,6,1,6,2,1.15966091473765,2,0.590450686083386,1
5,1,1,2,1,1,1,2,1.23963752954714,2,0.517017299122017,1
5,1,1,1,8,1,8,2,1.35960245176138,2,0.525099650208176,1
5,1,1,1,3,1,3,2,1.02969891567222,2,0.611979008524941,1
5,1,1,2,2,0,5,2,1.37959660546376,1,0.844432774277266,0
5,1,1,1,6,1,6,2,1.17965506844002,2,0.481146645250192,1
5,1,1,2,8,0,2,2,1.09967845363053,2,0.749504991990761,1
5,1,1,1,1,1,1,2,1.23963752954714,2,0.794081514597565,1
5,1,1,2,5,1,5,2,1.02969891567222,2,0.774606495359876,1
5,1,1,1,2,0,7,2,0.999707685118665,1,0.877020765959969,0
5,1,1,2,7,0,2,2,1.24963460639833,2,0.633581457434957,1
5,1,1,2,1,0,3,1,1.06968722307697,2,0.700165273517086,0
5,1,1,1,8,0,6,1,1.05969014622578,2,0.766530131412765,0
5,1,1,1,1,0,4,1,1.20964629899358,2,0.584992412015708,0
5,1,1,2,4,1,4,2,1.33960829805901,2,0.543596485150374,1
5,1,1,2,7,1,7,1,1.0496930693746,1,0.578014260222517,1
5,1,1,1,3,0,8,1,1.23963752954714,2,1.25859731622313,0
5,1,1,2,5,1,5,2,1.1196726073329,1,0.753111529830676,0
5,1,1,1,7,1,7,1,1.33960829805901,0,NaN,0
5,1,1,2,7,0,5,2,1.00970476196985,1,0.86712089086268,0
5,1,1,2,3,1,3,2,1.32961122120782,2,0.520831391077081,1
5,1,1,1,7,1,7,2,1.13966676103528,2,0.549361813862561,1
5,1,1,1,3,1,3,1,1.37959660546376,2,0.721948762073225,0
5,1,1,1,6,1,6,1,1.18965214529121,2,0.814417541287185,0
5,1,1,2,2,1,2,1,1.24963460639833,1,0.589259530739582,1
5,1,1,2,6,1,6,1,1.1196726073329,1,0.555277961430875,1
5,1,1,1,5,0,8,2,1.25963168324952,1,0.6578630080121,0
5,1,1,1,4,1,4,1,1.27962583695189,2,0.608086513572744,0
5,1,1,1,2,1,2,1,1.39959075916613,2,0.350880779263207,0
5,1,1,1,5,1,5,1,1.28962291380308,1,0.631385318225512,1
5,1,1,2,4,1,4,1,1.23963752954714,1,0.3761618967701,1
5,1,1,2,1,1,1,2,1.23963752954714,2,0.474736701354232,1
5,1,1,2,5,1,5,2,1.30961706750545,2,0.690953919280219,1
5,1,1,1,5,1,5,1,1.36959952861257,1,0.551726733340729,1
5,1,1,2,5,1,5,1,1.15966091473765,1,0.668221326813182,1
5,1,1,2,3,1,3,2,1.1996492221424,2,0.632647178817933,1
5,1,1,1,6,1,6,1,1.35960245176138,1,0.499147688152334,1
5,1,1,1,3,1,3,2,1.20964629899358,2,0.447637774735085,1
5,1,1,2,7,1,7,1,1.03969599252341,1,0.882190231898676,1
5,1,1,1,5,1,5,1,1.2696287601007,1,0.65669893733957,1
5,1,1,2,3,0,2,1,1.09967845363053,2,0.689214513164188,0
5,1,1,2,8,1,8,1,1.24963460639833,1,1.19594077751208,1
5,1,1,2,2,1,2,2,1.27962583695189,2,0.632365213132289,1
5,1,1,1,1,1,1,2,1.3496053749102,2,0.50676646370357,1
5,1,1,2,4,1,4,1,1.12966968418409,1,0.709455886054457,1
5,1,1,2,4,1,4,2,1.10967553048172,2,0.895877399381789,1
5,1,1,2,7,1,7,1,1.03969599252341,1,0.500617673061242,1
5,1,1,1,1,1,1,1,1.3496053749102,2,0.991101687546688,0
5,1,1,1,5,1,5,1,1.18965214529121,1,0.619527649029806,1
5,1,1,1,4,1,4,2,1.21964337584477,2,0.535958892881354,1
5,1,1,1,2,1,2,2,1.1996492221424,2,0.550359670182843,1
5,1,1,2,1,0,3,2,1.01970183882104,2,0.651061619338179,1
5,1,1,1,1,1,1,1,1.05969014622578,1,0.711573337165646,1
5,1,1,1,6,0,8,2,1.08968137677934,2,0.604146976823358,1
5,1,1,2,8,1,8,2,1.00970476196985,2,0.4665246289469,1
5,1,1,1,1,1,1,1,1.33960829805901,1,0.565137922274516,1
5,1,1,2,2,1,2,1,1.02969891567222,1,0.577494804732851,1
5,1,1,2,6,1,6,2,1.3496053749102,2,0.51784780068192,1
5,1,1,2,3,1,3,1,1.09967845363053,1,0.775166720408379,1
5,1,1,2,4,1,4,2,1.13966676103528,2,0.760839499372196,1
5,1,1,1,1,0,8,2,1.35960245176138,2,0.677505096908135,1
5,1,1,1,6,1,6,2,1.06968722307697,2,0.590035577853996,1
5,1,1,2,8,1,8,1,1.30961706750545,1,0.582752937332771,1
5,1,1,1,8,0,7,2,1.16965799158884,2,0.595295991269268,1
5,1,1,1,7,1,7,1,1.1196726073329,1,0.669632580749749,1
5,1,1,2,4,1,4,1,1.25963168324952,1,0.670001217385106,1
5,1,1,1,7,0,3,2,1.09967845363053,2,0.728663764900375,1
5,1,1,2,6,1,6,1,1.02969891567222,1,0.879040142049234,1
5,1,1,1,2,1,2,1,1.15966091473765,1,0.601492679013063,1
5,1,1,1,2,0,7,2,1.18965214529121,2,1.24253382519146,1
5,1,1,1,8,1,8,2,1.02969891567222,2,0.593070771676139,1
5,1,1,2,1,1,1,2,1.28962291380308,2,0.52748566721948,1
5,1,1,1,4,1,4,2,1.21964337584477,2,0.553999279833079,1
5,1,1,1,7,1,7,1,1.30961706750545,1,0.574573651631908,1
5,1,1,2,5,1,5,1,1.29961999065426,1,0.541240403829761,1
5,1,1,2,4,0,6,2,1.1996492221424,1,0.769538240562724,0
5,1,1,2,6,1,6,1,1.30961706750545,1,0.714020365961915,1
5,1,1,1,8,1,8,1,1.21964337584477,1,0.440635674390251,1
5,1,1,1,6,1,6,1,1.24963460639833,1,0.529183163369453,1
5,1,1,2,3,1,3,1,1.18965214529121,1,0.449753800336111,1
5,1,1,2,1,1,1,1,1.27962583695189,1,0.504336255911767,1
5,1,1,1,6,1,6,1,1.21964337584477,1,0.526893510769696,1
5,1,1,2,3,0,4,2,1.03969599252341,2,0.589244135242552,1
5,1,1,2,7,1,7,2,1.1996492221424,2,0.421718029181648,1
5,1,1,1,5,0,7,1,1.32961122120782,1,0.998186182312566,1
5,1,1,1,7,1,7,1,1.1996492221424,1,0.655338146421855,1
5,1,1,1,5,0,6,2,1.14966383788646,2,0.669271926966758,1
5,1,1,2,2,1,2,2,1.29961999065426,2,0.46979275094418,1
5,1,1,2,2,0,5,1,1.02969891567222,1,0.66822417783078,1
5,1,1,1,2,1,2,2,1.10967553048172,2,0.570782082720143,1
5,1,1,1,7,1,7,2,1.14966383788646,1,0.731300101296256,0
5,1,1,2,1,1,1,1,1.24963460639833,1,0.521785911922052,1
5,1,1,2,4,0,3,1,1.29961999065426,1,0.668244420058727,1
5,1,1,2,5,1,5,2,1.12966968418409,2,0.364857039976414,1
5,1,1,2,4,1,4,2,1.10967553048172,2,0.493247791387148,1
5,1,1,1,7,0,3,1,0.999707685118665,2,0.913805171119748,0
5,1,1,2,3,1,3,2,1.1196726073329,2,0.586381142910795,1
5,1,1,1,2,1,2,1,1.3496053749102,1,0.784853624456446,1
5,1,1,1,7,1,7,1,1.07968429992816,1,0.591385534903566,1
5,1,1,1,8,1,8,2,1.05969014622578,2,0.813916902517121,1
5,1,1,2,6,0,2,2,1.13966676103528,2,0.967045367395258,1
5,1,1,1,5,1,5,2,1.28962291380308,2,0.51107321157815,1
5,1,1,2,3,1,3,2,1.05969014622578,2,0.375549498092369,1
5,1,1,1,8,1,8,2,1.12966968418409,2,0.597933182971246,1
5,1,1,1,3,1,3,1,1.03969599252341,1,0.470973072419838,1
5,1,1,1,8,1,8,2,1.29961999065426,2,0.416934876189771,1
5,1,1,1,3,1,3,2,1.37959660546376,2,0.431490748874239,1
5,1,1,1,2,1,2,1,1.07968429992816,1,0.55790346395861,1
5,1,1,1,6,1,6,1,1.32961122120782,1,0.468396892503733,1
5,1,1,1,8,0,3,2,1.18965214529121,2,0.606805266058473,1
5,1,2,2,6,1,6,1,1.28962291380308,0,NaN,0
5,1,2,1,5,1,5,2,1.1996492221424,0,NaN,0
5,1,2,2,8,1,8,2,1.08968137677934,0,NaN,0
5,1,2,1,3,0,7,1,1.29961999065426,0,NaN,0
5,1,2,1,4,1,4,2,1.02969891567222,0,NaN,0
5,1,2,2,2,0,8,2,1.02969891567222,0,NaN,0
5,1,2,2,2,0,4,2,1.13966676103528,0,NaN,0
5,1,2,1,4,0,6,2,1.30961706750545,0,NaN,0
5,1,2,1,7,1,7,1,1.24963460639833,0,NaN,0
5,1,2,1,8,1,8,2,1.3496053749102,0,NaN,0
5,1,2,2,2,1,2,1,1.10967553048172,0,NaN,0
5,1,2,1,1,1,1,2,1.05969014622578,0,NaN,0
5,1,2,1,6,1,6,2,1.1996492221424,0,NaN,0
5,1,2,1,3,1,3,1,1.18965214529121,0,NaN,0
5,1,2,2,5,1,5,1,1.02969891567222,0,NaN,0
5,1,2,1,8,1,8,2,0.999707685118665,0,NaN,0
5,1,2,1,8,1,8,2,1.38959368231494,0,NaN,0
5,1,2,1,2,1,2,1,1.33960829805901,0,NaN,0
5,1,2,2,1,1,1,1,1.14966383788646,0,NaN,0
5,1,2,2,7,1,7,1,1.03969599252341,0,NaN,0
5,1,2,1,5,1,5,2,0.999707685118665,0,NaN,0
5,1,2,1,8,0,3,2,1.31961414435664,0,NaN,0
5,1,2,2,3,1,3,2,0.999707685118665,0,NaN,0
5,1,2,2,7,0,5,1,1.09967845363053,0,NaN,0
5,1,2,2,5,1,5,2,1.23963752954714,0,NaN,0
5,1,2,1,4,1,4,2,1.31961414435664,0,NaN,0
5,1,2,2,7,0,4,1,1.12966968418409,0,NaN,0
5,1,2,1,3,1,3,1,1.12966968418409,0,NaN,0
5,1,2,1,6,0,8,1,1.23963752954714,0,NaN,0
5,1,2,1,7,1,7,2,1.25963168324952,0,NaN,0
5,1,2,2,1,1,1,1,1.1996492221424,0,NaN,0
5,1,2,2,6,1,6,1,1.05969014622578,0,NaN,0
5,1,2,1,2,1,2,1,1.16965799158884,0,NaN,0
5,1,2,2,2,1,2,1,1.37959660546376,0,NaN,0
5,1,2,2,3,1,3,1,1.37959660546376,0,NaN,0
5,1,2,2,5,0,2,2,1.14966383788646,0,NaN,0
5,1,2,2,7,1,7,1,1.12966968418409,0,NaN,0
5,1,2,2,4,1,4,1,1.31961414435664,0,NaN,0
5,1,2,2,8,1,8,1,1.03969599252341,0,NaN,0
5,1,2,1,7,1,7,1,1.10967553048172,0,NaN,0
5,1,2,2,8,0,5,2,1.28962291380308,0,NaN,0
5,1,2,1,3,1,3,2,1.30961706750545,0,NaN,0
5,1,2,2,1,0,3,1,1.2696287601007,0,NaN,0
5,1,2,2,8,1,8,1,1.16965799158884,0,NaN,0
5,1,2,2,2,1,2,2,1.33960829805901,0,NaN,0
5,1,2,1,4,1,4,2,1.21964337584477,0,NaN,0
5,1,2,2,5,0,4,1,1.31961414435664,0,NaN,0
5,1,2,1,6,1,6,1,1.2696287601007,0,NaN,0
5,1,2,1,4,1,4,2,1.15966091473765,0,NaN,0
5,1,2,2,4,0,5,1,1.33960829805901,0,NaN,0
5,1,2,1,7,1,7,2,1.23963752954714,0,NaN,0
5,1,2,2,2,1,2,1,1.27962583695189,0,NaN,0
5,1,2,1,6,1,6,2,1.05969014622578,0,NaN,0
5,1,2,2,1,1,1,2,1.33960829805901,0,NaN,0
5,1,2,1,8,1,8,2,1.32961122120782,0,NaN,0
5,1,2,2,4,1,4,2,1.39959075916613,0,NaN,0
5,1,2,2,3,1,3,1,1.28962291380308,0,NaN,0
5,1,2,1,5,1,5,1,1.02969891567222,0,NaN,0
5,1,2,1,5,1,5,2,1.32961122120782,0,NaN,0
5,1,2,2,1,1,1,2,1.05969014622578,0,NaN,0
5,1,2,1,2,1,2,1,1.14966383788646,0,NaN,0
5,1,2,1,3,1,3,1,1.1196726073329,0,NaN,0
5,1,2,2,3,1,3,1,1.08968137677934,0,NaN,0
5,1,2,1,1,1,1,2,1.08968137677934,0,NaN,0
5,1,2,1,5,1,5,2,1.27962583695189,0,NaN,0
5,1,2,2,4,1,4,2,1.01970183882104,0,NaN,0
5,1,2,2,1,1,1,1,1.13966676103528,0,NaN,0
5,1,2,2,6,0,7,2,1.29961999065426,0,NaN,0
5,1,2,1,5,1,5,1,1.23963752954714,0,NaN,0
5,1,2,1,1,0,5,2,1.39959075916613,0,NaN,0
5,1,2,1,6,1,6,2,1.30961706750545,0,NaN,0
5,1,2,2,6,1,6,1,1.05969014622578,0,NaN,0
5,1,2,2,2,1,2,1,1.13966676103528,0,NaN,0
5,1,2,2,1,1,1,1,1.13966676103528,0,NaN,0
5,1,2,1,7,1,7,1,1.24963460639833,0,NaN,0
5,1,2,1,4,1,4,1,1.09967845363053,0,NaN,0
5,1,2,2,3,0,4,2,1.38959368231494,0,NaN,0
5,1,2,2,6,1,6,2,1.22964045269596,0,NaN,0
5,1,2,1,7,1,7,2,1.29961999065426,0,NaN,0
